CharUtils.isAsciiAlphanumeric/1	EXIT	return == false
CharUtils.isAsciiAlphanumeric/1	EXIT	return == true
CharUtils.isAsciiControl/1	ENTER	ch != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR-1]
CharUtils.isAsciiControl/1	ENTER	ch != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR]
CharUtils.isAsciiControl/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])
CharUtils.isAsciiControl/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1
CharUtils.isAsciiControl/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.isAsciiControl/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])-1
CharUtils.isAsciiControl/1	ENTER	org.apache.commons.lang3.CharUtils.CR != ch
CharUtils.isAsciiControl/1	ENTER	org.apache.commons.lang3.CharUtils.LF <= ch
CharUtils.isAsciiControl/1	ENTER	org.apache.commons.lang3.CharUtils.NUL < ch
CharUtils.isAsciiControl/1	EXIT	(return == false)  <==>  (org.apache.commons.lang3.CharUtils.CR < orig(ch))
CharUtils.isAsciiControl/1	EXIT	(return == false)  <==>  (org.apache.commons.lang3.CharUtils.LF < orig(ch))
CharUtils.isAsciiControl/1	EXIT	(return == false)  <==>  (orig(ch) > size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[]))
CharUtils.isAsciiControl/1	EXIT	(return == true)  ==>  (org.apache.commons.lang3.CharUtils.HEX_DIGITS[ch-1] == 57)
CharUtils.isAsciiControl/1	EXIT	(return == true)  ==>  (org.apache.commons.lang3.CharUtils.HEX_DIGITS[ch] == 97)
CharUtils.isAsciiControl/1	EXIT	(return == true)  ==>  (org.apache.commons.lang3.CharUtils.HEX_DIGITS[orig(ch)-1] == 57)
CharUtils.isAsciiControl/1	EXIT	(return == true)  ==>  (org.apache.commons.lang3.CharUtils.HEX_DIGITS[orig(ch)] == 97)
CharUtils.isAsciiControl/1	EXIT	(return == true)  ==>  (orig(org.apache.commons.lang3.CharUtils.HEX_DIGITS[ch-1]) == 57)
CharUtils.isAsciiControl/1	EXIT	(return == true)  ==>  (orig(org.apache.commons.lang3.CharUtils.HEX_DIGITS[ch]) == 97)
CharUtils.isAsciiControl/1	EXIT	(return == true)  ==>  (orig(org.apache.commons.lang3.CharUtils.HEX_DIGITS[post(ch)-1]) == 57)
CharUtils.isAsciiControl/1	EXIT	(return == true)  ==>  (orig(org.apache.commons.lang3.CharUtils.HEX_DIGITS[post(ch)]) == 97)
CharUtils.isAsciiControl/1	EXIT	org.apache.commons.lang3.CharUtils.CR < orig(ch)
CharUtils.isAsciiControl/1	EXIT	org.apache.commons.lang3.CharUtils.LF < orig(ch)
CharUtils.isAsciiControl/1	EXIT	orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR-1]
CharUtils.isAsciiControl/1	EXIT	orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR]
CharUtils.isAsciiControl/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])
CharUtils.isAsciiControl/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1
CharUtils.isAsciiControl/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.isAsciiControl/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])-1
CharUtils.isAsciiControl/1	EXIT	orig(ch) > size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.isAsciiControl/1	EXIT	return == false
CharUtils.isAsciiControl/1	EXIT	return == true
CharUtils.isAsciiNumeric/1	ENTER	ch != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR-1]
CharUtils.isAsciiNumeric/1	ENTER	ch != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR]
CharUtils.isAsciiNumeric/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])
CharUtils.isAsciiNumeric/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1
CharUtils.isAsciiNumeric/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.isAsciiNumeric/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])-1
CharUtils.isAsciiNumeric/1	ENTER	org.apache.commons.lang3.CharUtils.CR != ch
CharUtils.isAsciiNumeric/1	ENTER	org.apache.commons.lang3.CharUtils.LF <= ch
CharUtils.isAsciiNumeric/1	ENTER	org.apache.commons.lang3.CharUtils.NUL < ch
CharUtils.isAsciiNumeric/1	EXIT	(return == false)  ==>  (orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.LF-1])
CharUtils.isAsciiNumeric/1	EXIT	(return == false)  ==>  (orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.NUL])
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (org.apache.commons.lang3.CharUtils.CR < orig(ch))
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (org.apache.commons.lang3.CharUtils.LF < orig(ch))
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (orig(ch) < org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR-1])
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (orig(ch) < org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR])
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (orig(ch) < org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.LF])
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (orig(ch) < size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1)
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (orig(ch) <= org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.LF-1])
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (orig(ch) > size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[]))
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (orig(ch) >= org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.NUL])
CharUtils.isAsciiNumeric/1	EXIT	(return == true)  ==>  (orig(ch) in org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.isAsciiNumeric/1	EXIT	org.apache.commons.lang3.CharUtils.CR < orig(ch)
CharUtils.isAsciiNumeric/1	EXIT	org.apache.commons.lang3.CharUtils.LF < orig(ch)
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR-1]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.LF-1]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.NUL]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])-1
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) < org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR-1]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) < org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) < org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.LF]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) < size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) <= org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.LF-1]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) > size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) >= org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.NUL]
CharUtils.isAsciiNumeric/1	EXIT	orig(ch) in org.apache.commons.lang3.CharUtils.HEX_DIGITS[]
CharUtils.isAsciiNumeric/1	EXIT	return == false
CharUtils.isAsciiNumeric/1	EXIT	return == true
CharUtils.toIntValue/1	ENTER	ch in org.apache.commons.lang3.CharUtils.HEX_DIGITS[]
CharUtils.toIntValue/1	ENTER	ch one of { 48, 57 }
CharUtils.toIntValue/1	EXIT	orig(ch) == org.apache.commons.lang3.CharUtils.HEX_DIGITS[return]
CharUtils.toIntValue/1	EXIT	return one of { 0, 9 }
CharUtils.toString/1	ENTER	ch != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR-1]
CharUtils.toString/1	ENTER	ch != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR]
CharUtils.toString/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])
CharUtils.toString/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1
CharUtils.toString/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.toString/1	ENTER	ch != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])-1
CharUtils.toString/1	ENTER	org.apache.commons.lang3.CharUtils.CR != ch
CharUtils.toString/1	ENTER	org.apache.commons.lang3.CharUtils.LF <= ch
CharUtils.toString/1	ENTER	org.apache.commons.lang3.CharUtils.NUL < ch
CharUtils.toString/1	EXIT	(orig(ch) < size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1)  ==>  (return == org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[ch])
CharUtils.toString/1	EXIT	(orig(ch) < size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1)  ==>  (return == org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[orig(ch)])
CharUtils.toString/1	EXIT	(orig(ch) < size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1)  ==>  (return.toString in org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[].toString)
CharUtils.toString/1	EXIT	(orig(ch) == 200)  ==>  (return.toString == "\310")
CharUtils.toString/1	EXIT	orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR-1]
CharUtils.toString/1	EXIT	orig(ch) != org.apache.commons.lang3.CharUtils.HEX_DIGITS[org.apache.commons.lang3.CharUtils.CR]
CharUtils.toString/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])
CharUtils.toString/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1
CharUtils.toString/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])
CharUtils.toString/1	EXIT	orig(ch) != size(org.apache.commons.lang3.CharUtils.HEX_DIGITS[])-1
CharUtils.toString/1	EXIT	orig(ch) < size(org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[])-1
CharUtils.toString/1	EXIT	orig(ch) == 200
CharUtils.toString/1	EXIT	return != null
CharUtils.toString/1	EXIT	return == org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[orig(ch)]
CharUtils.toString/1	EXIT	return.toString == "\310"
CharUtils.toString/1	EXIT	return.toString in org.apache.commons.lang3.CharUtils.CHAR_STRING_ARRAY[].toString
ImmutablePair.getLeft/0	ENTER	this.left != null
ImmutablePair.getLeft/0	ENTER	this.right != null
ImmutablePair.getLeft/0	EXIT	return != null
ImmutablePair.getLeft/0	EXIT	this.left == return
ImmutablePair.getLeft/0	EXIT	this.right != null
ImmutablePair.getRight/0	ENTER	this.left != null
ImmutablePair.getRight/0	ENTER	this.right != null
ImmutablePair.getRight/0	EXIT	return != null
ImmutablePair.getRight/0	EXIT	this.left != null
ImmutablePair.getRight/0	EXIT	this.right == return
ImmutablePair.of/2	ENTER	left != null
ImmutablePair.of/2	ENTER	right != null
ImmutablePair.of/2	EXIT	return != null
ImmutablePair.of/2	EXIT	return.left != null
ImmutablePair.of/2	EXIT	return.right != null
MutableBoolean.booleanValue/0	EXIT	return == false
MutableBoolean.booleanValue/0	EXIT	return == true
MutableBoolean.booleanValue/0	EXIT	this.value == return
MutableBoolean.compareTo/1	ENTER	this.value == false
MutableBoolean.compareTo/1	EXIT	return one of { -1, 0 }
MutableBoolean.compareTo/1	EXIT	this.value == false
MutableBoolean.isFalse/0	EXIT	(this.value == false)  <==>  (return == true)
MutableBoolean.isFalse/0	EXIT	(this.value == true)  <==>  (return == false)
MutableBoolean.isFalse/0	EXIT	return == false
MutableBoolean.isFalse/0	EXIT	return == true
MutableBoolean.isFalse/0	EXIT	this.value == false
MutableBoolean.isFalse/0	EXIT	this.value == true
MutableBoolean.isTrue/0	EXIT	return == false
MutableBoolean.isTrue/0	EXIT	return == true
MutableBoolean.isTrue/0	EXIT	this.value == return
MutableBoolean.setFalse/0	ENTER	this.value == true
MutableBoolean.setFalse/0	EXIT	this.value == false
MutableBoolean.setTrue/0	EXIT	this.value == true
MutableDouble.add/1	ENTER	operand == 2.0
MutableDouble.add/1	ENTER	this.value != operand
MutableDouble.add/1	EXIT	this.value - orig(this.value) - 2 == 0
MutableDouble.compareTo/1	ENTER	other != null
MutableDouble.compareTo/1	ENTER	this.value - other.value - 1 == 0
MutableDouble.compareTo/1	EXIT	return == 1
MutableDouble.compareTo/1	EXIT	this.value - other.value - 1 == 0
MutableDouble.doubleValue/0	EXIT	this.value == return
MutableDouble.increment/0	EXIT	this.value - orig(this.value) - 1 == 0
MutableDouble.intValue/0	EXIT	org.apache.commons.lang3.mutable.MutableDouble.serialVersionUID > return
MutableDouble.intValue/0	EXIT	return >= 0
MutableDouble.isNaN/0	EXIT	return == false
MutableDouble.setValue/1	ENTER	this.value - value - 1 == 0
MutableDouble.setValue/1	EXIT	this.value - orig(this.value) + 1 == 0
MutableDouble.subtract/1	ENTER	operand == 1.0
MutableDouble.subtract/1	ENTER	this.value != operand
MutableDouble.subtract/1	EXIT	this.value - orig(this.value) + 1 == 0
MutableInt.add/1	ENTER	operand == 5
MutableInt.add/1	ENTER	this.value != operand
MutableInt.add/1	EXIT	this.value - orig(this.value) - 5 == 0
MutableInt.compareTo/1	ENTER	org.apache.commons.lang3.mutable.MutableInt.serialVersionUID > other.value
MutableInt.compareTo/1	ENTER	other != null
MutableInt.compareTo/1	ENTER	this.value - 2 * other.value == 0
MutableInt.compareTo/1	EXIT	org.apache.commons.lang3.mutable.MutableInt.serialVersionUID > other.value
MutableInt.compareTo/1	EXIT	org.apache.commons.lang3.mutable.MutableInt.serialVersionUID > return
MutableInt.compareTo/1	EXIT	return one of { -1, 0, 1 }
MutableInt.compareTo/1	EXIT	this.value - 2 * other.value == 0
MutableInt.decrement/0	EXIT	this.value - orig(this.value) + 1 == 0
MutableInt.getValue/0	EXIT	return != null
MutableInt.increment/0	EXIT	this.value - orig(this.value) - 1 == 0
MutableInt.intValue/0	EXIT	org.apache.commons.lang3.mutable.MutableInt.serialVersionUID > return
MutableInt.intValue/0	EXIT	this.value == return
MutableInt.setValue/1	ENTER	2 * this.value - 2 * value - 4 == 0
MutableInt.setValue/1	ENTER	org.apache.commons.lang3.mutable.MutableInt.serialVersionUID > value
MutableInt.setValue/1	ENTER	this.value != value
MutableInt.setValue/1	EXIT	this.value != orig(this.value)
MutableInt.setValue/1	EXIT	this.value - 2 * orig(this.value) + 4 == 0
MutableInt.subtract/1	ENTER	operand == 3
MutableInt.subtract/1	ENTER	this.value != operand
MutableInt.subtract/1	EXIT	this.value - orig(this.value) + 3 == 0
MutableInt.toInteger/0	EXIT	return != null
MutablePair.MutablePair/2	ENTER	left != null
MutablePair.MutablePair/2	ENTER	right != null
MutablePair.getLeft/0	EXIT	return != null
MutablePair.getLeft/0	EXIT	this.left == return
MutablePair.getRight/0	EXIT	return != null
MutablePair.getRight/0	EXIT	this.right == return
MutablePair.of/2	ENTER	left != null
MutablePair.of/2	ENTER	right != null
MutablePair.of/2	EXIT	return != null
MutablePair.of/2	EXIT	return.left != null
MutablePair.of/2	EXIT	return.right != null
MutablePair.setLeft/1	ENTER	left != null
MutablePair.setRight/1	ENTER	right != null
MutablePair.setValue/1	ENTER	value != null
MutablePair.setValue/1	EXIT	return != null
NumberUtils.compare/2	ENTER	y >= -1
NumberUtils.compare/2	EXIT	return one of { -1, 0, 1 }
NumberUtils.isCreatable/1	EXIT	(return == false)  ==>  (str.toString one of { "", "  9 ", "abc" })
NumberUtils.isCreatable/1	EXIT	(return == true)  ==>  (orig(str) != null)
NumberUtils.isCreatable/1	EXIT	orig(str) != null
NumberUtils.isCreatable/1	EXIT	return == false
NumberUtils.isCreatable/1	EXIT	return == true
NumberUtils.isCreatable/1	EXIT	str.toString == ""
NumberUtils.isCreatable/1	EXIT	str.toString one of { "  9 ", "abc" }
NumberUtils.isCreatable/1	EXIT	str.toString one of { "", "  9 ", "abc" }
NumberUtils.isDigits/1	EXIT	(return == true)  ==>  (orig(str) != null)
NumberUtils.isDigits/1	EXIT	orig(str) != null
NumberUtils.isDigits/1	EXIT	return == false
NumberUtils.isDigits/1	EXIT	return == true
NumberUtils.isParsable/1	EXIT	(return == false)  ==>  (str.toString one of { "  9 ", "abc" })
NumberUtils.isParsable/1	EXIT	(return == false)  ==>  (str.toString one of { "", "  9 ", "abc" })
NumberUtils.isParsable/1	EXIT	(return == true)  ==>  (orig(str) != null)
NumberUtils.isParsable/1	EXIT	orig(str) != null
NumberUtils.isParsable/1	EXIT	return == false
NumberUtils.isParsable/1	EXIT	return == true
NumberUtils.isParsable/1	EXIT	str.toString == ""
NumberUtils.isParsable/1	EXIT	str.toString == "-1"
NumberUtils.isParsable/1	EXIT	str.toString one of { "  9 ", "abc" }
NumberUtils.isParsable/1	EXIT	str.toString one of { "", "  9 ", "abc" }
NumberUtils.isSign/1	EXIT	(return == true)  ==>  (orig(ch) == 45)
NumberUtils.isSign/1	EXIT	orig(ch) == 45
NumberUtils.isSign/1	EXIT	return == false
NumberUtils.isSign/1	EXIT	return == true
NumberUtils.max/1	ENTER	array != null
NumberUtils.max/1	ENTER	size(array[]) == 2
NumberUtils.max/1	EXIT	array[] elements <= return
NumberUtils.max/1	EXIT	return != orig(size(array[]))
NumberUtils.max/1	EXIT	return >= -1
NumberUtils.max/1	EXIT	return in array[]
NumberUtils.max/3	ENTER	a != c
NumberUtils.max/3	ENTER	b != c
NumberUtils.max/3	ENTER	b >= -1
NumberUtils.max/3	ENTER	c == 5
NumberUtils.max/3	EXIT	return >= orig(a)
NumberUtils.max/3	EXIT	return >= orig(b)
NumberUtils.max/3	EXIT	return >= orig(c)
NumberUtils.min/1	ENTER	array != null
NumberUtils.min/1	ENTER	size(array[]) == 2
NumberUtils.min/1	EXIT	array[] elements >= return
NumberUtils.min/1	EXIT	return != orig(size(array[]))
NumberUtils.min/1	EXIT	return in array[]
NumberUtils.min/3	ENTER	a != c
NumberUtils.min/3	ENTER	b != c
NumberUtils.min/3	ENTER	b >= -1
NumberUtils.min/3	ENTER	c == 5
NumberUtils.min/3	EXIT	return <= orig(a)
NumberUtils.min/3	EXIT	return <= orig(b)
NumberUtils.min/3	EXIT	return <= orig(c)
NumberUtils.toDouble/1	EXIT	return >= -1.0
NumberUtils.toDouble/2	ENTER	defaultValue == 0.0
NumberUtils.toDouble/2	EXIT	orig(str) != null
NumberUtils.toDouble/2	EXIT	return == 0.0
NumberUtils.toDouble/2	EXIT	return >= -1.0
NumberUtils.toDouble/2	EXIT	str.toString one of { "", "abc" }
NumberUtils.toInt/1	EXIT	return >= -1
NumberUtils.toInt/2	ENTER	defaultValue one of { 0, 99 }
NumberUtils.toInt/2	EXIT	orig(str) != null
NumberUtils.toInt/2	EXIT	return >= -1
NumberUtils.toInt/2	EXIT	return one of { 0, 99 }
NumberUtils.toLong/1	EXIT	return >= -1
NumberUtils.toLong/2	ENTER	defaultValue == 0
NumberUtils.toLong/2	EXIT	orig(str) != null
NumberUtils.toLong/2	EXIT	return == 0
NumberUtils.toLong/2	EXIT	return >= -1
NumberUtils.validateArray/1	ENTER	array != null
NumberUtils.withDecimalsParsing/2	ENTER	beginIdx one of { 0, 1 }
NumberUtils.withDecimalsParsing/2	ENTER	str != null
NumberUtils.withDecimalsParsing/2	EXIT	(return == false)  ==>  (orig(beginIdx) == 0)
NumberUtils.withDecimalsParsing/2	EXIT	(return == false)  ==>  (str.toString one of { "  9 ", "abc" })
NumberUtils.withDecimalsParsing/2	EXIT	(return == true)  ==>  (orig(beginIdx) one of { 0, 1 })
NumberUtils.withDecimalsParsing/2	EXIT	orig(beginIdx) == 0
NumberUtils.withDecimalsParsing/2	EXIT	return == false
NumberUtils.withDecimalsParsing/2	EXIT	return == true
NumberUtils.withDecimalsParsing/2	EXIT	str.toString one of { "  9 ", "abc" }
ObjectUtils.isArray/1	ENTER	object != null
ObjectUtils.isArray/1	EXIT	return == true
ObjectUtils.isEmpty/1	ENTER	object != null
ObjectUtils.isEmpty/1	EXIT	return == false
ObjectUtils.requireNonEmpty/2	ENTER	message != null
ObjectUtils.requireNonEmpty/2	ENTER	message.toString == "array"
ObjectUtils.requireNonEmpty/2	ENTER	obj != null
ObjectUtils.requireNonEmpty/2	EXIT	message.toString == "array"
ObjectUtils.requireNonEmpty/2	EXIT	return != null
Pair.getKey/0	EXIT	return != null
Pair.getValue/0	EXIT	return != null
Pair.of/2	ENTER	left != null
Pair.of/2	ENTER	right != null
Pair.of/2	EXIT	return != null
Pair.toString/0	EXIT	return != null
Range$ComparableComparator.ComparableComparator/2	ENTER	$hidden$1.toString == "INSTANCE"
Range$ComparableComparator.ComparableComparator/2	ENTER	$hidden$2 == 0
Range$ComparableComparator.ComparableComparator/2	EXIT	$hidden$1.toString == "INSTANCE"
Range$ComparableComparator.compare/2	ENTER	obj1 != null
Range$ComparableComparator.compare/2	ENTER	obj2 != null
Range$ComparableComparator.compare/2	EXIT	orig(this) in org.apache.commons.lang3.Range$ComparableComparator.$VALUES[]
Range$ComparableComparator.compare/2	EXIT	return <= size(org.apache.commons.lang3.Range$ComparableComparator.$VALUES[])
Range$ComparableComparator.compare/2	EXIT	return one of { -1, 0, 1 }
Range.Range/3	ENTER	comp == null
Range.between/2	EXIT	return.hashCode == 0
Range.between/2	EXIT	return.toString == null
Range.contains/1	ENTER	element != null
Range.contains/1	EXIT	return == false
Range.contains/1	EXIT	return == true
Range.containsRange/1	ENTER	this.comparator == otherRange.comparator
Range.containsRange/1	ENTER	this.hashCode == otherRange.hashCode
Range.containsRange/1	ENTER	this.toString == otherRange.toString
Range.containsRange/1	EXIT	return == true
Range.containsRange/1	EXIT	this.comparator == otherRange.comparator
Range.containsRange/1	EXIT	this.hashCode == otherRange.hashCode
Range.containsRange/1	EXIT	this.toString == otherRange.toString
Range.getMaximum/0	EXIT	this.maximum == return
Range.getMinimum/0	EXIT	this.minimum == return
Range.isAfter/1	ENTER	element != null
Range.isAfter/1	EXIT	return == false
Range.isAfter/1	EXIT	return == true
Range.isBefore/1	ENTER	element != null
Range.isBefore/1	EXIT	return == false
Range.isBefore/1	EXIT	return == true
Range.isEndedBy/1	ENTER	element != null
Range.isEndedBy/1	EXIT	return == false
Range.isEndedBy/1	EXIT	return == true
Range.isStartedBy/1	ENTER	element != null
Range.isStartedBy/1	EXIT	return == false
Range.isStartedBy/1	EXIT	return == true
Range.of/3	ENTER	comparator == null
Range.of/3	EXIT	return.hashCode == 0
Range.of/3	EXIT	return.toString == null
StringUtils.isEmpty/1	EXIT	(return == false)  ==>  (orig(cs) != null)
StringUtils.isEmpty/1	EXIT	orig(cs) != null
StringUtils.isEmpty/1	EXIT	return == false
StringUtils.isEmpty/1	EXIT	return == true
StringUtils.isNumeric/1	EXIT	(return == true)  ==>  (orig(cs) != null)
StringUtils.isNumeric/1	EXIT	orig(cs) != null
StringUtils.isNumeric/1	EXIT	return == false
StringUtils.isNumeric/1	EXIT	return == true
Validate.exclusiveBetween/3	ENTER	end == 5
Validate.exclusiveBetween/3	ENTER	end > value
Validate.exclusiveBetween/3	ENTER	start < value
Validate.exclusiveBetween/3	ENTER	start == 0
Validate.exclusiveBetween/3	ENTER	value one of { 1, 2, 3 }
Validate.getMessage/2	ENTER	message != null
Validate.getMessage/2	ENTER	message.toString one of { "The validated object is null", "msg" }
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_EXCLUSIVE_BETWEEN_EX_MESSAGE.toString != message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_FINITE_EX_MESSAGE.toString != message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_INCLUSIVE_BETWEEN_EX_MESSAGE.toString != message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_IS_ASSIGNABLE_EX_MESSAGE.toString < message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_IS_INSTANCE_OF_EX_MESSAGE.toString < message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_IS_NULL_EX_MESSAGE.toString <= message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_IS_TRUE_EX_MESSAGE.toString < message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_MATCHES_PATTERN_EX.toString < message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_NOT_BLANK_EX_MESSAGE.toString < message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_NOT_EMPTY_ARRAY_EX_MESSAGE.toString < message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_NOT_EMPTY_CHAR_SEQUENCE_EX_MESSAGE.toString < message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_NOT_EMPTY_COLLECTION_EX_MESSAGE.toString < message.toString
Validate.getMessage/2	ENTER	org.apache.commons.lang3.Validate.DEFAULT_NOT_EMPTY_MAP_EX_MESSAGE.toString < message.toString
